scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
referral_base,Referral,base,L4,2,49445.8,0.49746267455430804,0.802062904296744,0.03340967861777029,0.0999858289541681,0.008668221574362627,0.05313538823491955,0.020300976674424417,0.0016581726233843434,0.027065121501371876,9.46,19.18845173173255,303.435,6.138442955423167,0.27067073206781095,0.0,0.36228679528966024,0.17748222136524125,0.0
referral_base,Referral,base,L5,3,26674.32,0.26836411928045395,0.7312920224122863,0.049508619233390644,0.14065977049186668,0.01297243034763628,0.07766177963804648,0.029784869795470063,0.0025250877493095715,0.09030006698294095,20.2,75.40145619198593,264.6,9.90668239416247,0.2608687391018199,0.0,0.3706512703020717,0.17824995348082656,0.0
referral_current,Referral,current,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.09905194499526586,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03814263238014324,26.555,451.6180478235515,160.115,27.237992939464483,0.2612436538630686,0.0,0.0,0.0,0.0
referral_current,Referral,current,L2/3,1,17397.28,0.17502998108575799,0.12647263715530793,0.014099286819304462,0.06434988894417983,0.005978692420484627,0.03063962468233075,0.010883813740333939,0.0009733860091849753,0.0029969000020504755,2.405,13.831361071421874,91.715,5.271939230730348,0.26268121133546457,0.0,0.37109609617393585,0.04727016140488931,0.0
referral_current,Referral,current,L4,2,49445.8,0.49746267455430804,0.802062904296744,0.03340967861777029,0.0999858289541681,0.008668221574362627,0.05313538823491955,0.020300976674424417,0.0016581726233843434,0.027065121501371876,9.46,19.18845173173255,303.435,6.138442955423167,0.27067073206781095,0.0,0.36228679528966024,0.17748222136524125,0.0
referral_current,Referral,current,L5,3,26674.32,0.26836411928045395,0.7312920224122863,0.049508619233390644,0.14065977049186668,0.01297243034763628,0.07766177963804648,0.029784869795470063,0.0025250877493095715,0.09030006698294095,20.2,75.40145619198593,264.6,9.90668239416247,0.2608687391018199,0.0,0.3706512703020717,0.17824995348082656,0.0
referral_moderate,Referral,moderate,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.09905194499526586,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03814263238014324,26.555,451.6180478235515,160.115,27.237992939464483,0.2612436538630686,0.0,0.0,0.0,0.0
referral_moderate,Referral,moderate,L2/3,1,17397.28,0.17502998108575799,0.12647263715530793,0.014099286819304462,0.06434988894417983,0.005978692420484627,0.03063962468233075,0.010883813740333939,0.0009733860091849753,0.0029969000020504755,2.405,13.831361071421874,91.715,5.271939230730348,0.26268121133546457,0.0,0.37109609617393585,0.04727016140488931,0.0
referral_moderate,Referral,moderate,L4,2,49445.8,0.49746267455430804,0.802062904296744,0.03340967861777029,0.0999858289541681,0.008668221574362627,0.05313538823491955,0.020300976674424417,0.0016581726233843434,0.027065121501371876,9.03,18.316557832279326,303.435,6.138442955423167,0.27067073206781095,0.0,0.36228679528966024,0.17748222136524125,0.0
referral_moderate,Referral,moderate,L5,3,26674.32,0.26836411928045395,0.7312920224122863,0.049508619233390644,0.14065977049186668,0.01297243034763628,0.07766177963804648,0.029784869795470063,0.0025250877493095715,0.09030006698294095,19.065,71.16494155763691,264.6,9.90668239416247,0.2608687391018199,0.0,0.3706512703020717,0.17824995348082656,0.0
referral_high,Referral,high,Home,0,5878.6,0.059143225079480055,0.1831902951843033,0.021129105655245336,0.09905194499526586,0.012400023377750488,0.06592024248823516,0.021698218407775912,0.001636442006168701,0.03814263238014324,26.555,451.6180478235515,160.115,27.237992939464483,0.2612436538630686,0.0,0.0,0.0,0.0
referral_high,Referral,high,L2/3,1,17397.28,0.17502998108575799,0.12647263715530793,0.014099286819304462,0.06434988894417983,0.005978692420484627,0.03063962468233075,0.010883813740333939,0.0009733860091849753,0.0029969000020504755,2.405,13.831361071421874,91.715,5.271939230730348,0.26268121133546457,0.0,0.37109609617393585,0.04727016140488931,0.0
