Iteration,RMSE
126,3.1679447470214734
127,3.2254771709758123
128,3.157097862514943
129,3.1578451486616426
130,3.152453807967644
131,3.1626667633387235
132,3.1807357451393603
133,3.1634926557368104
134,3.1577864275680105
135,3.158786611563812
136,3.1642555714870575
137,3.1651608120468535
138,3.1634655478762017
139,3.1501456777460417
140,3.1687887549965397
141,3.163941826298507
142,3.1803934099590876
143,3.1580340570112995
144,3.157604122091263
145,10.0
146,3.1523865728332363
147,3.177219108353522
148,3.171920887741244
149,3.167508614261318
150,3.1473733918169264
151,3.1502227318193143
152,3.151712787981674
153,3.156124534621964
154,3.15578550732821
155,3.1596280520723656
156,3.1632568102325562
157,3.154499117412667
158,3.2973843401740215
159,3.16472993610949
160,3.162362158717088
161,3.176541503409976
162,3.1688414787495627
163,3.1682571690710883
164,3.1985210888344584
165,7.668747226960302
166,3.1527485178734307
167,3.1619108980829593
168,10.0
169,3.157392248112825
170,3.1511485297600776
171,3.1788966720469576
172,3.162945349848322
173,3.1559118872645504
174,3.1644720260005843
175,3.1846475850935114
176,3.210284267917847
177,3.226023466638174
178,3.6293801670944266
179,3.2029680747708484
180,10.0
181,10.0
182,3.19672157019977
183,3.26117009796856
184,3.2199221820652486
185,3.1991833192058996
186,10.0
187,3.2913590170034164
188,3.1996562316148145
189,10.0
190,3.1655498607704016
191,4.115028156811074
192,3.2237414681046417
193,3.169157976025777
194,4.308723569141912
195,3.1593252685513833
196,3.1556052902506915
197,5.753908662288743
198,3.1679326880409313
199,10.0
200,3.8587168275900003
201,3.33375189978197
202,3.153108268597991
203,3.16753694989289
204,3.147212952086111
205,3.154841607002127
206,3.1540540808758464
207,3.163497807659051
208,10.0
209,3.153694085814502
210,3.1583901864067334
211,3.1601622816291983
212,3.177763012428475
213,3.1474484649813275
214,3.1641085872622265
215,3.1625446859681623
216,3.281888989955876
217,3.1545920964614065
218,3.1709033477552646
219,3.1681810583319647
220,3.1526452788933486
221,3.1601731272605345
222,3.1528067252271423
223,3.1637352158211653
224,3.181777532234975
225,3.1616624920809775
226,3.163188108928661
227,3.2192335580252296
228,3.4423975672735265
229,3.1992437245139627
230,3.2008820359718184
231,3.191773712182493
232,3.501524221299652
233,3.1862067012788473
234,10.0
235,4.697191234294728
236,3.444322741967793
237,4.486276116717467
238,10.0
239,10.0
240,3.4623813917258333
241,3.6190690872919746
242,3.303018458168541
243,10.0
244,3.255979931951047
245,9.678579059988046
246,4.692163874306587
247,10.0
248,6.313030090092389
249,3.3014705149375465
250,10.0
251,10.0
252,3.331057789541806
253,10.0
254,3.353564498072199
255,4.211568544490312
256,5.057035864183596
257,4.2282704563406535
258,3.263604957599918
259,3.168131924226366
260,3.2696316733720088
261,10.0
262,3.21352640637702
263,3.2103112669359977
264,3.414850858890565
265,3.6263571480456673
266,10.0
267,3.201294088006975
268,3.2584035528122772
269,4.4142945829018805
270,10.0
271,5.237290712856185
272,3.603505631128582
273,6.97842791072273
274,10.0
275,3.243287947585794
276,3.282860785988908
277,3.207267980505439
278,3.300985784407169
279,3.1828686873598957
280,3.9899654013214776
281,10.0
282,3.1643387720707508
283,3.1562172619160473
284,3.174079202293745
285,8.98846835897949
286,10.0
287,3.214709937797208
288,3.525031590579652
289,10.0
290,3.1633968759234983
291,3.2733709420035324
292,3.2194620424904583
293,3.1848805401376743
294,3.225504732560776
295,3.2084164290508443
296,3.452909994257715
297,3.2988044758220956
298,3.2016639555375277
299,10.0
300,3.2000911904164253
301,3.200095623083393
302,3.1552149261290374
303,3.2185928900404073
304,10.0
305,3.189067422634439
306,3.15901983156501
307,3.2016692491474714
308,3.188567923983671
309,3.20745975083989
310,3.1893261640684836
311,3.4138990714630917
312,5.5332352927308195
313,3.191442972068588
314,11.541006214179756
315,3.184502862338818
316,3.177040823598946
317,3.1881968535265948
318,5.110845609914703
319,3.1607850441632404
320,3.286694776835812
321,3.232463278840917
322,3.2930847583556195
323,3.179513681965277
324,3.179980369927861
325,10.0
326,10.0
327,4.143204613951627
328,10.0
329,6.862443127767169
330,3.7579069523008486
331,5.388138728027789
332,3.285263605292263
333,3.79528827552358
334,4.34406963589851
335,10.0
336,3.4718296130025936
337,10.0
338,3.372193971737293
339,3.207311692770168
340,10.0
341,3.56014068252543
342,10.0
343,4.65991001291424
344,4.179062638020737
345,4.7203930385618635
346,3.229130633980179
347,3.6980101699417562
348,10.0
349,3.363133321546373
350,4.0613335609400965
351,4.39272335148394
352,3.8001136473610155
353,10.0
354,3.8810601200183847
355,3.493847919043895
356,3.9647414765558016
357,4.659612375636347
358,7.061344842000877
359,3.4547299226650647
360,3.3271918156043703
361,8.5116892102194
362,3.2916860919263042
363,3.2849665001690087
364,5.203845036493589
365,10.0
366,3.2587625574547143
367,3.330062986898933
368,3.405547177606044
369,3.901161813063054
370,3.5099445041534825
371,7.059177974986395
372,3.372600476334547
373,3.232935809351011
374,4.2715804259840855
375,6.5665138415021405
376,7.038752415088006
377,4.18587029921709
378,10.274109063724081
379,7.432736046975024
380,10.0
381,10.0
382,18.027270450725673
383,4.607469775497462
384,3.2372669471836395
385,7.498558335765174
386,10.0
387,6.982928332925248
388,3.178518602499605
389,3.3138115980210996
390,6.85207351173265
391,3.564173381911457
392,3.546030119468981
393,3.16172228082842
394,3.1798826718639464
395,3.863503472732355
396,10.0
397,16.182361602550685
398,3.2443041083333526
399,7.612705068217161
400,10.0
401,3.343244908491254
402,3.915770182393076
403,4.639435315810087
404,4.62701610725349
405,3.2802578952915495
406,3.2180253272799857
407,10.0
408,3.260995493095763
409,4.6175599304484365
410,10.0
411,3.389700761319005
412,3.311342814212864
413,8.723097666919928
414,3.243986049596726
415,5.209349883520242
416,3.3831429734905165
417,20.290874212195117
418,3.7207783485306654
419,4.73953721799917
420,3.1813488798217815
421,6.514112842199325
422,4.50211001982644
423,3.580830727351905
424,3.317346416125953
425,4.618391330732407
426,3.3491868907289972
427,3.4173178307014274
428,3.2990563434414537
429,3.2381867182841186
430,3.370876425624806
431,3.3670756606923753
432,4.616225627795517
433,3.2234927175950903
434,7.6007481700655966
435,4.414328047059195
436,4.256509793441599
437,7.443248142036223
438,4.572325522120687
439,3.3324837566219405
440,10.0
441,3.159004665252704
442,3.6115250563649917
443,4.6369599655002895
444,3.3191703397093786
445,3.4765309756869174
446,3.219714922132172
447,5.1013302538908345
448,3.599555485610051
449,17.597969202753372
450,3.3414011759319346
451,10.0
452,3.1730647659916453
453,10.0
454,3.292411099529862
455,10.0
456,3.2421356960815784
457,3.1821097392284505
458,10.0
459,3.1499611720347303
460,4.857602784251017
461,4.891511517015186
462,10.0
463,3.1980351344707953
464,3.263859627228673
465,3.5142297264669407
466,3.1856515222077917
467,3.5550617336796155
468,10.0
469,3.3166647305663695
470,7.067886977037153
471,3.741064556196419
472,3.4776848734920724
473,16.839740580376652
474,3.35309336063097
475,4.270232911800467
476,10.0
477,3.3240295140709635
478,10.0
479,3.223775800281589
480,3.3993811592110474
481,3.19324997950344
482,3.8276968445022126
483,4.369829701395551
484,3.195929132331354
485,3.160515521373171
486,3.2280887701838483
487,3.165990502583134
488,3.1968774043505186
489,3.1808434217860015
490,3.3634513867455516
491,3.219803148464432
492,3.2964116741396476
493,3.600326431470422
494,3.5422959757890844
495,3.1803619039678117
496,3.179375646685596
497,3.162101620251809
498,3.196652199773557
499,3.2246154173102815
500,3.212881195763106
501,3.2726739304195993
502,3.1626781323914486
503,3.436174311089018
504,3.224171048554433
505,3.407396143554598
506,3.215087703975225
507,3.1800553220732217
508,3.208075334782552
509,3.1736752824325154
510,3.267831532833482
511,3.1717262079528483
512,3.164430082082877
513,3.585599897820016
514,3.2661881753813047
515,3.165095739178253
516,3.9723534443574504
517,3.2806811189848735
518,3.283235586712642
519,3.288699190582572
520,4.685921950904032
521,3.1578051070869804
522,3.170712796318423
523,3.3276282943770035
524,3.3239585999079737
525,3.1740365894070752
526,3.1591277365298587
527,3.171501000704336
528,4.414465976796807
529,3.281835908011837
530,3.1743160369100187
531,3.2277610932698657
532,3.2699749347784817
533,3.5138433029375
534,3.2019970275274168
535,3.3330337474463296
536,3.38652168325496
537,3.236731160617528
538,3.1780022204367477
539,3.181413969887627
540,3.1801751343200406
541,3.2378077376818144
542,8.694198492655714
543,10.0
544,3.172959459457562
545,3.2110242357169376
546,3.1663463218493937
547,3.742471186493794
548,3.193871217719842
549,3.1668032336167853
550,3.291064767999449
551,3.1749168522007616
552,3.1741893679212434
553,3.4914497564710874
554,3.2824641416903657
555,3.1933366484205297
556,3.348706996910028
557,10.52795505779847
558,10.0
559,3.163518812905641
560,3.352325371109037
561,3.2183011165191577
562,3.168042267707224
563,3.2132649707164602
564,3.2131500079146122
565,3.172680622065333
566,3.168161823899976
567,3.208461642316501
568,3.2379612320456364
569,3.2107829730603776
570,3.162928455174976
571,3.191038916587506
572,3.2889172603343777
573,3.2091907707353955
574,10.0
575,3.2342444304692064
576,3.174113694798626
577,3.2390069433449873
578,3.2394846717889347
579,3.156600643495074
580,10.0
581,3.185378692833779
582,3.219802171475205
583,3.244666159978065
584,3.187447719468422
585,10.0
586,3.162933955605551
587,3.1895662335294372
588,3.2008330699883345
589,10.0
590,3.1791127989387586
591,3.243618024742219
592,3.1621011924727878
593,3.3466915201710794
594,3.1865188970442717
595,3.7404953242387853
596,3.1649010653657075
597,3.172200536548247
598,3.2083878412577063
599,3.1931056144808405
600,10.0
601,3.1748836285587
602,3.1557203023234046
603,3.1752594074754033
604,10.0
605,3.177434277129921
606,3.1996067743534655
607,3.1816056278916127
608,3.2646961233786387
609,10.0
610,3.183653886476691
611,3.1617572515661774
612,3.1990859918321135
613,6.909822644557631
614,4.9451118319040175
615,3.969356210405858
616,3.352848812716408
617,3.165950650941468
618,3.1785030374517502
619,3.1799771263076306
620,3.322192723030171
621,3.200306418948755
622,3.1705448840632786
623,3.466046770779768
624,3.167063830407243
625,3.1540137131460932
626,3.167499439286715
627,3.1816797520928937
628,3.225495624167714
629,3.188458163802726
630,3.2073089471020735
631,3.1718423134220983
632,3.1979586676593184
633,3.1669335881879968
634,3.1931123846276814
635,3.2002087309593565
636,3.2490195005608884
637,3.1611187465798603
638,4.618468228401249
639,3.2228642238957836
640,3.183505984796253
641,3.165184304461851
642,3.180341145491116
643,3.203326426397308
644,3.206878032677546
645,3.1638334470289826
646,3.202171764666134
647,3.1883702867791834
648,3.2349205044650797
649,5.306041417629289
650,3.158872392341831
651,3.182792680180642
652,3.1729857955900296
653,3.3983793783439085
654,3.2089844971921404
655,3.1546900571207344
656,10.0
657,3.1692969156244972
658,3.164110945288701
659,3.275083744559649
660,3.2299395165003517
661,3.1611358477100047
662,3.1867752087478216
663,3.2150651184785515
664,3.162513735185397
665,3.1692328157951946
666,3.166853522271811
667,3.2632836336130704
668,3.186130178458846
669,3.3045325634821916
670,3.160342420531656
671,3.185136586073968
672,3.193905711052222
673,3.2184770279280577
674,3.184369331050931
675,10.0
676,3.1687578960968725
677,3.1602780801325174
678,7.6054473612808335
679,3.2065149720673087
680,3.1951976842166316
681,3.3283616426940736
682,3.1633534000758305
683,3.1754740068085057
684,3.169594917931464
685,3.192024355406009
686,3.446912309085403
687,3.2331277343458362
688,3.1590996303924994
689,3.2180461009452856
690,3.2129215449587702
691,3.210335663141471
692,3.1635484714312088
693,3.195012584594621
694,3.173473619438637
695,3.164428709185091
696,3.1544746457572157
697,4.674647415203474
698,3.1570136427760787
699,3.1520872469784122
700,10.0
701,3.2245035665199127
702,3.1625731750594794
703,3.178202241015143
704,3.2520615436432743
705,3.2509844516592223
706,3.571825414459579
707,10.0
708,3.1556229456131066
709,3.178427338518274
710,3.198098122479095
711,3.5654639039319114
712,3.1658200984997173
713,8.034865379598697
714,3.4708065815877434
715,10.0
716,3.1731807424783534
717,3.160693786460068
718,3.1603302647073006
719,3.1809847451467395
720,3.166098417730116
721,3.557321954518304
722,3.162482748816708
723,3.1727500934453765
724,3.162348503149011
725,3.2321965764377514
726,3.1640884171215604
727,3.206687773725088
728,3.176477670685579
729,3.19662449216605
730,3.1631047762855107
731,3.204594832610171
732,3.1833787228032144
733,3.173762887467557
734,3.5185538336539723
735,10.0
736,3.1727811813590985
737,10.0
738,3.23793807529298
739,10.0
740,3.1559519216112446
741,3.18304879107536
742,3.179181849901896
743,3.163954605438645
744,3.1768170142250467
745,3.1637764705896547
746,10.0
747,4.63387209611973
748,10.0
749,3.823984374673109
750,3.2744176064106862
751,3.2865075114159206
752,3.2700038829083273
753,3.2338849232979525
754,3.2366161208701856
755,3.541944988780672
756,3.204619011134137
757,3.1654187251667847
758,3.213598333311574
759,3.1829442601009115
760,3.1901648863326604
761,3.295426141928013
762,3.1617177992807988
763,10.0
764,3.1584426393733533
765,3.1725427188281223
766,3.50019275932202
767,3.1939001218134506
768,3.169564691374087
769,3.2697985955680515
770,3.1675773079339224
771,3.1617652310035704
772,3.2917925474598775
773,3.173485702277822
774,3.172740157651124
775,3.3800624306535183
776,3.174795307823516
777,4.744614221506873
778,3.1582433904445417
779,3.176260950996843
780,3.178686206641148
781,3.1823442110802698
782,3.192665777977262
783,3.173047846052766
784,3.1695975688961577
785,3.1870201533259372
786,3.1515804340671676
787,4.378965439037538
788,3.173358355220834
789,3.256770473581066
790,3.166102219454796
791,3.1571417195415528
792,3.157201774166023
793,3.1993269265476427
794,3.17120719360906
795,3.483248694928417
796,6.265256352486252
797,7.998209393519684
798,3.16019517696907
799,3.1573173916864934
800,3.1648486606927353
801,3.164734458474265
802,3.1837218564591687
803,4.6222447803562305
804,3.2093794268997375
805,3.156720825225458
806,3.159073056206696
807,3.1597260489448455
808,10.0
809,3.1708252822968817
810,3.1563871923130327
811,3.1778434485707514
812,3.1816090516570865
813,10.0
814,3.9253764004105443
815,3.156439738036985
816,3.178257499429493
817,3.168473531502717
818,3.1790601530964726
819,3.1636124379175987
820,3.294705016768208
821,3.2311586069468534
822,3.183002807832651
823,10.0
824,3.1626281443867628
825,3.184795953016474
826,3.2095553996255615
827,3.170338922720701
828,3.1755797166536293
829,3.419605823953774
830,3.1584131079018247
831,3.178861050035975
832,3.1769546627571317
833,3.906029518406717
834,3.163171971012604
835,10.0
836,3.161977878511116
837,3.3460763274277774
838,3.1543387748473286
839,3.1823533017238588
840,3.1659297588858717
841,3.1603266393829212
842,3.1859356880922873
843,3.1630719572977077
844,3.1696691369259447
845,3.167499670164601
846,3.1642765882942716
847,3.2696067769247263
848,4.168453312678138
849,3.1652392510122347
850,7.517115706006021
851,3.1555844707207776
852,3.228995206175471
853,3.1843359053294824
854,3.183960283138997
855,3.156277587888869
856,3.1554412870092508
857,3.1617538957330718
858,3.178593544405927
859,8.354613746358833
860,3.155174216710327
861,3.3998758463009575
862,3.677270508278585
863,3.158679399660135
864,3.1760689779461604
865,3.161643201000548
866,3.1650926274084767
867,3.163442010071319
868,10.0
869,3.185772370806688
870,3.159849960957171
871,3.2818416597553695
872,3.1696729988193675
873,3.16363602754573
874,3.1564138837414966
875,3.1667923766891897
876,3.261289791722964
877,3.1745798522242836
878,3.8660972560524525
879,3.1770545504873
880,3.166673053510446
881,3.2530083908531893
882,3.1703507653882115
883,3.1613226303064046
884,3.1582472174179053
885,9.431263400036688
886,3.1555845395938134
887,10.0
888,3.194666278035706
889,3.164455067406719
890,3.163874486971496
891,3.1747250322421166
892,10.0
893,3.168328578366591
894,3.1809312189993144
895,3.1630305169613893
896,3.4058514235934365
897,7.604473282301828
898,4.424733218406243
899,3.1643806018928404
900,7.886196604516376
901,8.674094005555016
902,3.188066083132383
903,3.2663360456081456
904,4.184731924468656
905,4.749268983711121
906,3.160242996607636
907,3.4329920681956874
908,3.1859588615015775
909,3.159861162567218
910,3.1678364083150536
911,3.3213394843209327
912,3.219444699531333
913,4.6404769153007
914,4.069789678579347
915,3.306250267747244
916,4.64662254612259
917,3.1861955019305093
918,3.3150720826322333
919,3.1562115301428406
920,3.2056352469712954
921,3.1572394926961707
922,3.1582916753803545
923,3.1598445712130836
924,3.1573941932003105
925,3.202205403467071
926,3.149006449027301
927,3.744196831503161
928,3.1596168598183465
929,3.4078220606693397
930,3.1705444909823024
931,3.1709779729696708
932,3.1667966938364858
933,3.167764297133184
934,3.199803144144063
935,3.150765672065065
936,3.16219643984587
937,3.1573150040266795
938,3.1620073355248346
939,3.1564344608770134
940,3.1611427190809183
941,3.1634098721291113
942,3.1559582492631058
943,3.308262638391346
944,4.686300719076716
945,3.1538017237307736
946,3.1726658275725614
947,3.1649988276188656
948,3.166221937318466
949,3.18824512006966
950,3.1625794783154886
951,3.1623793349362215
952,3.159229720576871
953,10.0
954,3.169279175616954
955,3.2209347210670876
956,3.1677106675860105
957,3.1754640192826944
958,3.1673384347033187
959,10.0
960,10.0
961,3.1817906696987146
962,3.1587486220162417
963,3.208099191417978
964,3.171791640261615
965,3.182192449950138
966,3.160187109700253
967,10.0
968,3.14702658546048
969,4.724467067900192
970,3.1752457200230215
971,3.1694806335908363
972,3.156231380383518
973,3.1548111640155687
974,3.1735144253472534
975,3.351593129014754
976,3.1715607394719894
977,3.205567810428447
978,3.1544349508187466
979,3.3469211152586062
980,3.2052340315882084
981,3.2126340004279594
982,3.7643626944031814
983,3.1671634170667726
984,3.1573196845583715
985,3.191164136086781
986,3.3535878085819513
987,4.950574692914349
988,3.6764463387169823
989,5.938385713770364
990,3.170621762891812
991,3.1622663688316335
992,3.2015727672850325
993,3.158321747022754
994,10.0
995,3.163809456421272
996,3.6619278442805503
997,3.2000150222423924
998,3.1564012309992804
999,3.1605958532510634
1000,3.1841767349569117
