Iteration,RMSE
1,0.1950137058246949
2,0.16723492044757673
3,0.24832790631362348
4,0.1662873993103181
5,0.17861272978313264
6,0.1975484414052298
7,0.24629493282926282
8,0.2657849263725491
9,0.242339221899541
10,0.27176791997105765
11,0.1603520226379033
12,0.1402989314728645
13,0.1135322133458251
14,0.08720630666661598
15,0.05110504423695789
16,0.005493961012891567
