scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
prompts_moderate,PROMPTS,moderate,L4,2,48279.175,0.498360533052562,0.7513971689665506,0.05994312564591328,0.03992451020616376,0.023086725068315106,0.04523628173813355,0.02990535208694243,0.0015733073580660023,0.035933678471819205,7.79,16.172806372814637,272.38,5.6422964199794015,0.24848368419645414,0.0,0.0,0.0,0.0
prompts_moderate,PROMPTS,moderate,L5,3,23825.19,0.24593490647838476,0.7454924882757272,0.09575528161240454,0.0638832926168985,0.0365304124324967,0.07172203211081213,0.04648582690188193,0.002493974010454865,0.11860845894210108,13.42,56.154919462638915,181.625,7.615382655688044,0.23914092918065197,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,Home,0,3689.795,0.03808781328708865,0.9207917178717315,0.027912386519930887,0.025975318044925377,0.01536189086750274,0.05081684083958968,0.02062362753318706,0.0012361497822152455,0.019307953351403107,13.015,352.92827900444763,59.245,16.05095558265794,0.25269799347271316,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,L2/3,1,21078.55,0.21758278624220653,0.91710688338298,0.03786332511679061,0.02827825330144238,0.012979605786333129,0.03691698477835803,0.017714158872551136,0.0009360543653596236,0.002430085470525101,4.38,20.779129814867193,87.455,4.148973543636846,0.25335839802991683,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,L4,2,48732.605,0.5030410524794583,0.920843958031538,0.06043499205238663,0.03796381202433102,0.02264445754633929,0.046927617887638516,0.03095282132257621,0.001585101269360823,0.03967585122980632,7.925,16.280094099297703,242.44,4.97543892084942,0.24903674215482513,0.0,0.0,0.0,0.0
prompts_high,PROMPTS,high,L5,3,23375.05,0.24128834799124654,0.9175057541831425,0.09311722733409646,0.05900138341164131,0.03351574227751617,0.06961549771345343,0.044798095125210276,0.002401993642040594,0.11178977241585107,11.105,47.40252635329514,151.235,6.465982710579538,0.24124667752900225,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,Home,0,3691.945,0.03811000660638342,0.928001473588581,0.02675004298794339,0.026268457724785206,0.014797521129138519,0.050909780197302384,0.019339496837233974,0.0008053501008829144,0.01903349481163212,13.51,365.90380355452913,56.015,15.172248103348922,0.25198744743614987,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,L2/3,1,18599.245,0.19199022461703621,0.9255946876666798,0.008821130342736204,0.008074954286416434,0.0053364796371193944,0.015775240742925675,0.0067191550124430155,0.0003744734799352612,0.002120346522955831,3.04,16.317977326574933,46.97,2.5265361515411375,0.25883898107753045,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,L4,2,49754.455,0.5135890726289277,0.9271848542016317,0.06329650247008911,0.040746606734432984,0.023503446567124824,0.04910050557074976,0.03180879380247119,0.0017582377633852857,0.03465774246577379,7.385,14.873600006511772,265.875,5.344522029598008,0.24893953885546474,0.0,0.0,0.0,0.0
prompts_high_shift,PROMPTS,high_shift,L5,3,24830.355,0.2563106961476527,0.9235905064846893,0.10144909588915653,0.06544976840553635,0.037268831873450814,0.07929172346654136,0.049071328441525015,0.0025281979430340253,0.11450077436409196,11.835,47.430659194444964,185.17,7.441615778622349,0.23873362378586577,0.0,0.0,0.0,0.0
