scenario,intervention,level,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
mentors_high,MENTORS,high,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04326765793066416,0.09616416910445336,0.008326411100848148,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.029954456773015163,30.99,494.5861442085699,119.94,19.146119150521024,0.9338184953798943,0.0,0.0,0.0,0.0
mentors_high,MENTORS,high,L2/3,1,12579.435,0.1841036617492097,0.3654805633716983,0.05072771159660352,0.08999718643694553,0.0063225859676035055,0.0255387118431269,0.01378384539075313,0.0029745495570588604,0.0023135977972564546,3.29,26.15256889288873,42.485,3.3762160193697777,0.9362666265268651,0.0,0.4142821773588643,0.22477975725023425,0.0
mentors_high,MENTORS,high,L4,2,36435.2,0.5332396674862427,0.8806657012604133,0.039707288619809634,0.04324995836945389,0.004926941067232457,0.03197363499273828,0.019241635597374226,0.0042622571045265205,0.01973452441673584,8.675,23.87217935377878,140.77,3.8653959568754637,0.9327033363872598,0.9344860369384744,0.9307000886082616,0.9329072356508664,0.0
mentors_high,MENTORS,high,L5,3,13051.185,0.19100785914998245,0.7275634057722923,0.07514531925819408,0.0792664748757194,0.00933985259107214,0.057113348352591096,0.030986269500545168,0.006435941789805222,0.08890811886180244,16.04,122.0182014397731,99.345,7.5941523402792495,0.9268386768648997,0.9328864929186138,0.9348519705914918,0.9312265890743852,0.0
prompts_base,PROMPTS,base,Home,0,6262.18,0.09164881161456505,0.6954243708227734,0.04811229419844532,0.10838488268083768,0.009214800206173454,0.0422056022821642,0.016480600957748972,0.00328396691177415,0.03212726852655161,32.32,515.9165826876279,120.12,19.174786718893102,0.2943993148719521,0.0,0.0,0.0,0.0
prompts_base,PROMPTS,base,L2/3,1,12575.905,0.18405199918042384,0.3637650688588156,0.05346515667114375,0.10157418220858588,0.007292542557971983,0.026100568633049496,0.013975877445689766,0.0030061547936367835,0.0024226838008987823,3.345,26.595473388033806,43.775,3.4803327042111216,0.30045260102566557,0.0,0.27829567035128727,0.1480274580209332,0.0
prompts_base,PROMPTS,base,L4,2,36345.455,0.5319262235101276,0.8806769314577578,0.0859701037047891,0.10336892141093987,0.007021268407496043,0.03559544803034098,0.019208979466689795,0.004259369945232986,0.03093776035869417,13.305,36.714971086491985,157.415,4.3323330193630065,0.2911100474024696,0.0,0.5842096008540318,0.36687299741939355,0.0
prompts_base,PROMPTS,base,L5,3,13144.46,0.1923729656948835,0.7301063921434331,0.15501840523102417,0.17676963688031846,0.013048281068239171,0.061354868103564476,0.03080656695316897,0.006397369679924181,0.13750913290054345,25.835,195.14946213959146,110.635,8.394581473061784,0.2706792421427951,0.0,0.5883700465132962,0.3609498598002234,0.0
prompts_current,PROMPTS,current,Home,0,6209.72,0.09088104437419506,0.6949391227217697,0.04752735176807845,0.10846825411729823,0.009092595516605961,0.04165574846324379,0.016507658501729618,0.0032429476030251974,0.03157887711828972,31.325,504.23233918035163,117.655,18.93786411912237,0.2933241688541437,0.0,0.0,0.0,0.0
prompts_current,PROMPTS,current,L2/3,1,12624.72,0.18476642079381805,0.3627196164159648,0.05532989214106305,0.1051120305705647,0.007472979924342426,0.026942057960919624,0.014487767282827399,0.0031771091240873966,0.002367483881893312,3.24,25.68204289157087,45.535,3.60615000398542,0.29896114635998683,0.0,0.27288679759825457,0.14770759280909754,0.0
