scenario,intervention,level,run,anc,initial_l45,final_l45,free_referral,self_referral,emergency_transfer,delay_lt1h_given_transfer,delay_1_2h_given_transfer,delay_2plus_given_transfer,iv_iron,pph_bundle,mgso4,antibiotics,oxytocin,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths_per_100k,facility_maternal_deaths_per_100k,neonatal_deaths_per_1000
prompts_high_shift,PROMPTS,high_shift,46,0.9592992623814541,0.7625570776255708,0.7973158880693128,0.0,0.7625570776255708,0.0422813487881981,0.3641398407753548,0.4132917964693666,0.22256836275527864,0.053389532841587636,0.0,0.0051516215899777545,0.04064219646411427,0.011152089919213208,0.29329474191992283,0.0,0.5325264750378215,0.33043788672060925,0.0,0.07089333801662569,0.09851012761971666,0.007976232291300784,0.041344690317293056,0.019362486828240252,0.004595480622877883,0.032007376185458375,52.68703898840885,39.72920573371897,4.5662100456621
blood_base,Blood,base,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,86.34820278655896,56.37069368165053,6.834679779885259
blood_current,Blood,current,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,77.56702962182415,49.92832868946191,6.834679779885259
blood_moderate,Blood,moderate,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,61.46821215314366,37.043598705084634,6.834679779885259
blood_high,Blood,high,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,49.759981266830586,25.76945996875453,6.834679779885259
referral_base,Referral,base,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,86.34820278655896,56.37069368165053,6.834679779885259
referral_current,Referral,current,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,86.34820278655896,56.37069368165053,6.834679779885259
referral_moderate,Referral,moderate,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.42059252064108793,0.42059252064108793,0.1588149587178242,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,83.42114506498068,53.149511185556214,6.834679779885259
referral_high,Referral,high,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.5001214181641573,0.4020155415250121,0.0978630403108305,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,79.03055848261327,48.31773744141474,6.834679779885259
pulse_base,PULSE,base,46,0.7406334152909495,0.6140820746985131,0.7240955391640324,0.0,0.6140820746985131,0.12053623697459313,0.3296503156872268,0.442326372025255,0.2280233122875182,0.04049584357803536,0.0,0.0050052687038988405,0.043627795340124106,0.01053740779768177,0.2893140945211209,0.0,0.44940867279894875,0.3148832787577902,0.0,0.08529446200679078,0.11206240487062405,0.00945439644069781,0.03996897318815127,0.02021133356749795,0.0043174101393279474,0.03480271630956563,86.34820278655896,56.37069368165053,6.834679779885259
